The tokenizer class you load from this checkpoint is not the same type as the class this function is called from. It may result in unexpected tokenization. 
The tokenizer class you load from this checkpoint is 'PreTrainedTokenizerFast'. 
The class this function is called from is 'LlamaTokenizerFast'.
You are using the default legacy behaviour of the <class 'transformers.models.llama.tokenization_llama_fast.LlamaTokenizerFast'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565 - if you loaded a llama tokenizer from a GGUF file you can ignore this message.
Token indices sequence length is longer than the specified maximum sequence length for this model (252852 > 2048). Running this sequence through the model will result in indexing errors
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/transformers/modeling_utils.py:4713: FutureWarning: `_is_quantized_training_enabled` is going to be deprecated in transformers 4.39.0. Please use `model.hf_quantizer.is_trainable` instead
  warnings.warn(
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
 (Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s]The attention layers in this model are transitioning from computing the RoPE embeddings internally through `position_ids` (2D tensor with the indexes of the tokens), to using externally computed `position_embeddings` (Tuple of tensors, containing cos and sin). In v4.46 `position_ids` will be removed and `position_embeddings` will be mandatory.
 (Eval) Layers:   6%|▋         | 1/16 [00:00<00:02,  5.95it/s] (Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01, 11.05it/s] (Eval) Layers:  31%|███▏      | 5/16 [00:00<00:00, 13.45it/s] (Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 14.51it/s] (Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 15.04it/s] (Eval) Layers:  69%|██████▉   | 11/16 [00:00<00:00, 15.41it/s] (Eval) Layers:  81%|████████▏ | 13/16 [00:00<00:00, 15.42it/s] (Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00, 15.11it/s] (Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 14.26it/s]
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702297.4490397, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 768}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702298.127051, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 896}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702298.8055606, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 1024}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702299.4863667, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 1152}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702300.1645336, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 1280}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702300.8436112, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 1408}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702301.5268295, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 1536}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702302.2059567, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 1664}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702302.8872495, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 1792}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702303.5655868, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 1920}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702304.3118858, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 2048}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702304.9951894, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 2176}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702305.6782892, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 2304}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702306.3608778, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 2432}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702307.0434682, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 2560}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702307.7266996, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 2688}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702308.4104168, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 2816}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702309.092081, "cuda_visible_devices": "1", "allocated_gib": 4.896302700042725, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 2944}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702309.7763247, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 3072}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702310.457901, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 3200}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702311.139562, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 3328}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702311.8220022, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 3456}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702312.5044966, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 3584}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702313.1862469, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 3712}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702313.8680406, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 3840}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702314.5488193, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 3968}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702315.225221, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 4096}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702315.9046, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 4224}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702316.5829854, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 4352}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702317.2644067, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 4480}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702317.9442544, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 4608}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702318.6254096, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 4736}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702319.3054817, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 4864}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702319.9861827, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 4992}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702320.6644914, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 5120}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702321.3418555, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 5248}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702322.021531, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 5376}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702322.7040825, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 5504}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702323.3884275, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 5632}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702324.07687, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 5760}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702324.7596054, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 5888}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702325.4393828, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 6016}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702326.1457021, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 6144}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702326.9132903, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 6272}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702327.6915934, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 6400}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702328.463148, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 6528}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702329.234497, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 6656}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702330.0044756, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 6784}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702330.7761552, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 6912}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702331.5498216, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 7040}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702332.3244052, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 7168}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702333.0989645, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 7296}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702333.8685548, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 7424}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702334.6426384, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 7552}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702335.4173222, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 7680}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702336.186757, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 7808}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702336.9600186, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 7936}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702337.7306793, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 8064}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702338.5632358, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 8192}
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702338.6082773, "cuda_visible_devices": "1", "allocated_gib": 2.864959239959717, "reserved_gib": 2.923828125, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 512}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01, 13.75it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 15.77it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 16.40it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 16.24it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 15.67it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 15.43it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:00<00:00, 14.68it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 14.67it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 15.15it/s]
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702340.8100758, "cuda_visible_devices": "1", "allocated_gib": 0.6232218742370605, "reserved_gib": 2.224609375, "peak_allocated_gib": 7.5212626457214355, "gpu_time_budget": null, "module": "model.layers.6.mlp.down_proj", "step": 2048}
